v1	V(vd)
2.617999999999823e+000	3.671767e-001
2.618999999999823e+000	3.673170e-001
2.619999999999823e+000	3.674572e-001
2.620999999999822e+000	3.675975e-001
2.621999999999822e+000	3.677377e-001
2.622999999999822e+000	3.678780e-001
2.623999999999822e+000	3.680182e-001
2.624999999999822e+000	3.681585e-001
2.625999999999822e+000	3.682987e-001
2.626999999999822e+000	3.684390e-001
2.627999999999822e+000	3.685792e-001
2.628999999999822e+000	3.687195e-001
2.629999999999821e+000	3.688597e-001
2.630999999999821e+000	3.690000e-001
2.631999999999821e+000	3.691402e-001
2.632999999999821e+000	3.692805e-001
2.633999999999821e+000	3.694207e-001
2.634999999999821e+000	3.695610e-001
2.635999999999821e+000	3.697012e-001
2.636999999999821e+000	3.698415e-001
2.637999999999821e+000	3.699817e-001
2.638999999999820e+000	3.701220e-001
2.639999999999820e+000	3.702622e-001
2.640999999999820e+000	3.704025e-001
2.641999999999820e+000	3.705427e-001
2.642999999999820e+000	3.706830e-001
2.643999999999820e+000	3.708232e-001
2.644999999999820e+000	3.709635e-001
2.645999999999820e+000	3.711037e-001
2.646999999999820e+000	3.712440e-001
2.647999999999819e+000	3.713842e-001
2.648999999999819e+000	3.715245e-001
2.649999999999819e+000	3.716647e-001
2.650999999999819e+000	3.718050e-001
2.651999999999819e+000	3.719452e-001
2.652999999999819e+000	3.720855e-001
2.653999999999819e+000	3.722257e-001
2.654999999999819e+000	3.723660e-001
2.655999999999819e+000	3.725062e-001
2.656999999999818e+000	3.726465e-001
2.657999999999818e+000	3.727868e-001
2.658999999999818e+000	3.729270e-001
2.659999999999818e+000	3.730673e-001
2.660999999999818e+000	3.732075e-001
2.661999999999818e+000	3.733478e-001
2.662999999999818e+000	3.734880e-001
2.663999999999818e+000	3.736283e-001
2.664999999999818e+000	3.737685e-001
2.665999999999817e+000	3.739088e-001
2.666999999999817e+000	3.740490e-001
2.667999999999817e+000	3.741893e-001
2.668999999999817e+000	3.743295e-001
2.669999999999817e+000	3.744698e-001
2.670999999999817e+000	3.746100e-001
2.671999999999817e+000	3.747503e-001
2.672999999999817e+000	3.748905e-001
2.673999999999817e+000	3.750308e-001
2.674999999999816e+000	3.751710e-001
2.675999999999816e+000	3.753113e-001
2.676999999999816e+000	3.754515e-001
2.677999999999816e+000	3.755918e-001
2.678999999999816e+000	3.757320e-001
2.679999999999816e+000	3.758723e-001
2.680999999999816e+000	3.760125e-001
2.681999999999816e+000	3.761528e-001
2.682999999999816e+000	3.762930e-001
2.683999999999815e+000	3.764333e-001
2.684999999999815e+000	3.765735e-001
2.685999999999815e+000	3.767138e-001
2.686999999999815e+000	3.768540e-001
2.687999999999815e+000	3.769943e-001
2.688999999999815e+000	3.771345e-001
2.689999999999815e+000	3.772748e-001
2.690999999999815e+000	3.774150e-001
2.691999999999815e+000	3.775553e-001
2.692999999999814e+000	3.776955e-001
2.693999999999814e+000	3.778358e-001
2.694999999999814e+000	3.779760e-001
2.695999999999814e+000	3.781163e-001
2.696999999999814e+000	3.782565e-001
2.697999999999814e+000	3.783968e-001
2.698999999999814e+000	3.785370e-001
2.699999999999814e+000	3.786773e-001
2.700999999999814e+000	3.788175e-001
2.701999999999813e+000	3.789578e-001
2.702999999999813e+000	3.790980e-001
2.703999999999813e+000	3.792383e-001
2.704999999999813e+000	3.793785e-001
2.705999999999813e+000	3.795188e-001
2.706999999999813e+000	3.796590e-001
2.707999999999813e+000	3.797993e-001
2.708999999999813e+000	3.799395e-001
2.709999999999813e+000	3.800798e-001
2.710999999999812e+000	3.802201e-001
2.711999999999812e+000	3.803603e-001
2.712999999999812e+000	3.805006e-001
2.713999999999812e+000	3.806408e-001
2.714999999999812e+000	3.807811e-001
2.715999999999812e+000	3.809213e-001
2.716999999999812e+000	3.810616e-001
2.717999999999812e+000	3.812018e-001
2.718999999999812e+000	3.813421e-001
2.719999999999812e+000	3.814823e-001
2.720999999999811e+000	3.816226e-001
2.721999999999811e+000	3.817628e-001
2.722999999999811e+000	3.819031e-001
2.723999999999811e+000	3.820433e-001
2.724999999999811e+000	3.821836e-001
2.725999999999811e+000	3.823238e-001
2.726999999999811e+000	3.824641e-001
2.727999999999811e+000	3.826043e-001
2.728999999999811e+000	3.827446e-001
2.729999999999810e+000	3.828848e-001
2.730999999999810e+000	3.830251e-001
2.731999999999810e+000	3.831653e-001
2.732999999999810e+000	3.833055e-001
2.733999999999810e+000	3.834458e-001
2.734999999999810e+000	3.835860e-001
2.735999999999810e+000	3.837263e-001
2.736999999999810e+000	3.838666e-001
2.737999999999810e+000	3.840068e-001
2.738999999999809e+000	3.841471e-001
2.739999999999809e+000	3.842873e-001
2.740999999999809e+000	3.844276e-001
2.741999999999809e+000	3.845678e-001
2.742999999999809e+000	3.847081e-001
2.743999999999809e+000	3.848483e-001
2.744999999999809e+000	3.849886e-001
2.745999999999809e+000	3.851288e-001
2.746999999999809e+000	3.852691e-001
2.747999999999808e+000	3.854093e-001
2.748999999999808e+000	3.855496e-001
2.749999999999808e+000	3.856898e-001
2.750999999999808e+000	3.858301e-001
2.751999999999808e+000	3.859703e-001
2.752999999999808e+000	3.861106e-001
2.753999999999808e+000	3.862508e-001
2.754999999999808e+000	3.863911e-001
2.755999999999808e+000	3.865313e-001
2.756999999999807e+000	3.866716e-001
2.757999999999807e+000	3.868118e-001
2.758999999999807e+000	3.869521e-001
2.759999999999807e+000	3.870923e-001
2.760999999999807e+000	3.872326e-001
2.761999999999807e+000	3.873728e-001
2.762999999999807e+000	3.875131e-001
2.763999999999807e+000	3.876534e-001
2.764999999999807e+000	3.877936e-001
2.765999999999806e+000	3.879339e-001
2.766999999999806e+000	3.880741e-001
2.767999999999806e+000	3.882143e-001
2.768999999999806e+000	3.883546e-001
2.769999999999806e+000	3.884948e-001
2.770999999999806e+000	3.886351e-001
2.771999999999806e+000	3.887753e-001
2.772999999999806e+000	3.889156e-001
2.773999999999806e+000	3.890558e-001
2.774999999999805e+000	3.891961e-001
2.775999999999805e+000	3.893363e-001
2.776999999999805e+000	3.894766e-001
2.777999999999805e+000	3.896168e-001
2.778999999999805e+000	3.897571e-001
2.779999999999805e+000	3.898973e-001
2.780999999999805e+000	3.900376e-001
2.781999999999805e+000	3.901778e-001
2.782999999999805e+000	3.903181e-001
2.783999999999804e+000	3.904583e-001
2.784999999999804e+000	3.905986e-001
2.785999999999804e+000	3.907388e-001
2.786999999999804e+000	3.908791e-001
2.787999999999804e+000	3.910193e-001
2.788999999999804e+000	3.911596e-001
2.789999999999804e+000	3.912998e-001
2.790999999999804e+000	3.914401e-001
2.791999999999804e+000	3.915804e-001
2.792999999999803e+000	3.917206e-001
2.793999999999803e+000	3.918609e-001
2.794999999999803e+000	3.920011e-001
2.795999999999803e+000	3.921414e-001
2.796999999999803e+000	3.922816e-001
2.797999999999803e+000	3.924219e-001
2.798999999999803e+000	3.925621e-001
2.799999999999803e+000	3.927024e-001
2.800999999999803e+000	3.928426e-001
2.801999999999802e+000	3.929829e-001
2.802999999999802e+000	3.931231e-001
2.803999999999802e+000	3.932634e-001
2.804999999999802e+000	3.934036e-001
2.805999999999802e+000	3.935439e-001
2.806999999999802e+000	3.936841e-001
2.807999999999802e+000	3.938244e-001
2.808999999999802e+000	3.939646e-001
2.809999999999802e+000	3.941049e-001
2.810999999999801e+000	3.942451e-001
2.811999999999801e+000	3.943854e-001
2.812999999999801e+000	3.945256e-001
2.813999999999801e+000	3.946659e-001
2.814999999999801e+000	3.948061e-001
2.815999999999801e+000	3.949464e-001
2.816999999999801e+000	3.950866e-001
2.817999999999801e+000	3.952269e-001
2.818999999999801e+000	3.953671e-001
2.819999999999800e+000	3.955074e-001
2.820999999999800e+000	3.956476e-001
2.821999999999800e+000	3.957879e-001
2.822999999999800e+000	3.959281e-001
2.823999999999800e+000	3.960684e-001
2.824999999999800e+000	3.962086e-001
2.825999999999800e+000	3.963489e-001
2.826999999999800e+000	3.964891e-001
2.827999999999800e+000	3.966294e-001
2.828999999999800e+000	3.967696e-001
2.829999999999799e+000	3.969099e-001
2.830999999999799e+000	3.970501e-001
2.831999999999799e+000	3.971904e-001
2.832999999999799e+000	3.973306e-001
2.833999999999799e+000	3.974709e-001
2.834999999999799e+000	3.976111e-001
2.835999999999799e+000	3.977514e-001
2.836999999999799e+000	3.978916e-001
2.837999999999799e+000	3.980319e-001
2.838999999999798e+000	3.981721e-001
2.839999999999798e+000	3.983124e-001
2.840999999999798e+000	3.984526e-001
2.841999999999798e+000	3.985929e-001
2.842999999999798e+000	3.987331e-001
2.843999999999798e+000	3.988734e-001
2.844999999999798e+000	3.990137e-001
2.845999999999798e+000	3.991539e-001
2.846999999999798e+000	3.992942e-001
2.847999999999797e+000	3.994344e-001
2.848999999999797e+000	3.995747e-001
2.849999999999797e+000	3.997149e-001
2.850999999999797e+000	3.998552e-001
2.851999999999797e+000	3.999954e-001
2.852999999999797e+000	4.001357e-001
2.853999999999797e+000	4.002759e-001
2.854999999999797e+000	4.004162e-001
2.855999999999797e+000	4.005564e-001
2.856999999999796e+000	4.006967e-001
2.857999999999796e+000	4.008369e-001
2.858999999999796e+000	4.009772e-001
2.859999999999796e+000	4.011174e-001
2.860999999999796e+000	4.012577e-001
2.861999999999796e+000	4.013979e-001
2.862999999999796e+000	4.015382e-001
2.863999999999796e+000	4.016784e-001
2.864999999999796e+000	4.018187e-001
2.865999999999795e+000	4.019589e-001
2.866999999999795e+000	4.020992e-001
2.867999999999795e+000	4.022394e-001
2.868999999999795e+000	4.023797e-001
2.869999999999795e+000	4.025199e-001
2.870999999999795e+000	4.026602e-001
2.871999999999795e+000	4.028004e-001
2.872999999999795e+000	4.029407e-001
2.873999999999795e+000	4.030809e-001
2.874999999999794e+000	4.032212e-001
2.875999999999794e+000	4.033614e-001
2.876999999999794e+000	4.035017e-001
2.877999999999794e+000	4.036419e-001
2.878999999999794e+000	4.037822e-001
2.879999999999794e+000	4.039224e-001
2.880999999999794e+000	4.040627e-001
2.881999999999794e+000	4.042029e-001
2.882999999999794e+000	4.043432e-001
2.883999999999793e+000	4.044834e-001
2.884999999999793e+000	4.046237e-001
2.885999999999793e+000	4.047639e-001
2.886999999999793e+000	4.049042e-001
2.887999999999793e+000	4.050444e-001
2.888999999999793e+000	4.051847e-001
2.889999999999793e+000	4.053249e-001
2.890999999999793e+000	4.054652e-001
2.891999999999793e+000	4.056054e-001
2.892999999999792e+000	4.057457e-001
2.893999999999792e+000	4.058859e-001
2.894999999999792e+000	4.060262e-001
2.895999999999792e+000	4.061664e-001
2.896999999999792e+000	4.063067e-001
2.897999999999792e+000	4.064470e-001
2.898999999999792e+000	4.065872e-001
2.899999999999792e+000	4.067275e-001
2.900999999999792e+000	4.068677e-001
2.901999999999791e+000	4.070080e-001
2.902999999999791e+000	4.071482e-001
2.903999999999791e+000	4.072885e-001
2.904999999999791e+000	4.074287e-001
2.905999999999791e+000	4.075690e-001
2.906999999999791e+000	4.077092e-001
2.907999999999791e+000	4.078495e-001
2.908999999999791e+000	4.079897e-001
2.909999999999791e+000	4.081300e-001
2.910999999999790e+000	4.082702e-001
2.911999999999790e+000	4.084105e-001
2.912999999999790e+000	4.085507e-001
2.913999999999790e+000	4.086910e-001
2.914999999999790e+000	4.088312e-001
2.915999999999790e+000	4.089715e-001
2.916999999999790e+000	4.091117e-001
2.917999999999790e+000	4.092520e-001
2.918999999999790e+000	4.093922e-001
2.919999999999789e+000	4.095325e-001
2.920999999999789e+000	4.096727e-001
2.921999999999789e+000	4.098130e-001
2.922999999999789e+000	4.099532e-001
2.923999999999789e+000	4.100935e-001
2.924999999999789e+000	4.102337e-001
2.925999999999789e+000	4.103740e-001
2.926999999999789e+000	4.105142e-001
2.927999999999789e+000	4.106545e-001
2.928999999999788e+000	4.107947e-001
2.929999999999788e+000	4.109350e-001
2.930999999999788e+000	4.110752e-001
2.931999999999788e+000	4.112155e-001
2.932999999999788e+000	4.113557e-001
2.933999999999788e+000	4.114960e-001
2.934999999999788e+000	4.116362e-001
2.935999999999788e+000	4.117765e-001
2.936999999999788e+000	4.119167e-001
2.937999999999787e+000	4.120570e-001
2.938999999999787e+000	4.121972e-001
2.939999999999787e+000	4.123375e-001
2.940999999999787e+000	4.124777e-001
2.941999999999787e+000	4.126180e-001
2.942999999999787e+000	4.127582e-001
2.943999999999787e+000	4.128985e-001
2.944999999999787e+000	4.130387e-001
2.945999999999787e+000	4.131790e-001
2.946999999999787e+000	4.133192e-001
2.947999999999786e+000	4.134595e-001
2.948999999999786e+000	4.135997e-001
2.949999999999786e+000	4.137400e-001
2.950999999999786e+000	4.138803e-001
2.951999999999786e+000	4.140205e-001
2.952999999999786e+000	4.141608e-001
2.953999999999786e+000	4.143010e-001
2.954999999999786e+000	4.144413e-001
2.955999999999786e+000	4.145815e-001
2.956999999999785e+000	4.147218e-001
2.957999999999785e+000	4.148620e-001
2.958999999999785e+000	4.150023e-001
2.959999999999785e+000	4.151425e-001
2.960999999999785e+000	4.152828e-001
2.961999999999785e+000	4.154230e-001
2.962999999999785e+000	4.155633e-001
2.963999999999785e+000	4.157035e-001
2.964999999999785e+000	4.158438e-001
2.965999999999784e+000	4.159840e-001
2.966999999999784e+000	4.161243e-001
2.967999999999784e+000	4.162645e-001
2.968999999999784e+000	4.164048e-001
2.969999999999784e+000	4.165450e-001
2.970999999999784e+000	4.166853e-001
2.971999999999784e+000	4.168255e-001
2.972999999999784e+000	4.169658e-001
2.973999999999784e+000	4.171060e-001
2.974999999999783e+000	4.172463e-001
2.975999999999783e+000	4.173865e-001
2.976999999999783e+000	4.175268e-001
2.977999999999783e+000	4.176670e-001
2.978999999999783e+000	4.178073e-001
2.979999999999783e+000	4.179475e-001
2.980999999999783e+000	4.180878e-001
2.981999999999783e+000	4.182280e-001
2.982999999999783e+000	4.183683e-001
2.983999999999782e+000	4.185085e-001
2.984999999999782e+000	4.186488e-001
2.985999999999782e+000	4.187890e-001
2.986999999999782e+000	4.189293e-001
2.987999999999782e+000	4.190695e-001
2.988999999999782e+000	4.192098e-001
2.989999999999782e+000	4.193500e-001
2.990999999999782e+000	4.194903e-001
2.991999999999782e+000	4.196305e-001
2.992999999999781e+000	4.197708e-001
2.993999999999781e+000	4.199110e-001
2.994999999999781e+000	4.200513e-001
2.995999999999781e+000	4.201915e-001
2.996999999999781e+000	4.203318e-001
2.997999999999781e+000	4.204720e-001
2.998999999999781e+000	4.206123e-001
2.999999999999781e+000	4.207525e-001
3.000999999999781e+000	4.208928e-001
3.001999999999780e+000	4.210330e-001
3.002999999999780e+000	4.211733e-001
3.003999999999780e+000	4.213136e-001
3.004999999999780e+000	4.214538e-001
3.005999999999780e+000	4.215941e-001
3.006999999999780e+000	4.217343e-001
3.007999999999780e+000	4.218746e-001
3.008999999999780e+000	4.220148e-001
3.009999999999780e+000	4.221551e-001
3.010999999999779e+000	4.222953e-001
3.011999999999779e+000	4.224356e-001
3.012999999999779e+000	4.225758e-001
3.013999999999779e+000	4.227161e-001
3.014999999999779e+000	4.228563e-001
3.015999999999779e+000	4.229966e-001
3.016999999999779e+000	4.231368e-001
3.017999999999779e+000	4.232771e-001
3.018999999999779e+000	4.234173e-001
3.019999999999778e+000	4.235575e-001
3.020999999999778e+000	4.236978e-001
3.021999999999778e+000	4.238380e-001
3.022999999999778e+000	4.239783e-001
3.023999999999778e+000	4.241185e-001
3.024999999999778e+000	4.242588e-001
3.025999999999778e+000	4.243990e-001
3.026999999999778e+000	4.245393e-001
3.027999999999778e+000	4.246795e-001
3.028999999999777e+000	4.248198e-001
3.029999999999777e+000	4.249600e-001
3.030999999999777e+000	4.251003e-001
3.031999999999777e+000	4.252406e-001
3.032999999999777e+000	4.253808e-001
3.033999999999777e+000	4.255211e-001
3.034999999999777e+000	4.256613e-001
3.035999999999777e+000	4.258016e-001
3.036999999999777e+000	4.259418e-001
3.037999999999776e+000	4.260821e-001
3.038999999999776e+000	4.262223e-001
3.039999999999776e+000	4.263626e-001
3.040999999999776e+000	4.265028e-001
3.041999999999776e+000	4.266431e-001
3.042999999999776e+000	4.267833e-001
3.043999999999776e+000	4.269236e-001
3.044999999999776e+000	4.270638e-001
3.045999999999776e+000	4.272041e-001
3.046999999999775e+000	4.273443e-001
3.047999999999775e+000	4.274846e-001
3.048999999999775e+000	4.276248e-001
3.049999999999775e+000	4.277651e-001
3.050999999999775e+000	4.279053e-001
3.051999999999775e+000	4.280456e-001
3.052999999999775e+000	4.281858e-001
3.053999999999775e+000	4.283261e-001
3.054999999999775e+000	4.284663e-001
3.055999999999775e+000	4.286066e-001
3.056999999999774e+000	4.287468e-001
3.057999999999774e+000	4.288871e-001
3.058999999999774e+000	4.290273e-001
3.059999999999774e+000	4.291676e-001
3.060999999999774e+000	4.293078e-001
3.061999999999774e+000	4.294481e-001
3.062999999999774e+000	4.295883e-001
3.063999999999774e+000	4.297286e-001
3.064999999999774e+000	4.298688e-001
3.065999999999773e+000	4.300091e-001
3.066999999999773e+000	4.301493e-001
3.067999999999773e+000	4.302896e-001
3.068999999999773e+000	4.304298e-001
3.069999999999773e+000	4.305701e-001
3.070999999999773e+000	4.307103e-001
3.071999999999773e+000	4.308506e-001
3.072999999999773e+000	4.309908e-001
3.073999999999773e+000	4.311311e-001
3.074999999999772e+000	4.312713e-001
3.075999999999772e+000	4.314116e-001
3.076999999999772e+000	4.315518e-001
3.077999999999772e+000	4.316921e-001
3.078999999999772e+000	4.318323e-001
3.079999999999772e+000	4.319726e-001
3.080999999999772e+000	4.321128e-001
3.081999999999772e+000	4.322531e-001
3.082999999999772e+000	4.323933e-001
3.083999999999771e+000	4.325336e-001
3.084999999999771e+000	4.326739e-001
3.085999999999771e+000	4.328141e-001
3.086999999999771e+000	4.329544e-001
3.087999999999771e+000	4.330946e-001
3.088999999999771e+000	4.332349e-001
3.089999999999771e+000	4.333751e-001
3.090999999999771e+000	4.335154e-001
3.091999999999771e+000	4.336556e-001
3.092999999999770e+000	4.337959e-001
3.093999999999770e+000	4.339361e-001
3.094999999999770e+000	4.340764e-001
3.095999999999770e+000	4.342166e-001
3.096999999999770e+000	4.343569e-001
3.097999999999770e+000	4.344971e-001
3.098999999999770e+000	4.346374e-001
3.099999999999770e+000	4.347776e-001
3.100999999999770e+000	4.349179e-001
3.101999999999769e+000	4.350581e-001
3.102999999999769e+000	4.351984e-001
3.103999999999769e+000	4.353386e-001
3.104999999999769e+000	4.354789e-001
3.105999999999769e+000	4.356191e-001
3.106999999999769e+000	4.357594e-001
3.107999999999769e+000	4.358996e-001
3.108999999999769e+000	4.360399e-001
3.109999999999769e+000	4.361801e-001
3.110999999999768e+000	4.363204e-001
3.111999999999768e+000	4.364606e-001
3.112999999999768e+000	4.366009e-001
3.113999999999768e+000	4.367411e-001
3.114999999999768e+000	4.368814e-001
3.115999999999768e+000	4.370216e-001
3.116999999999768e+000	4.371619e-001
3.117999999999768e+000	4.373021e-001
3.118999999999768e+000	4.374424e-001
3.119999999999767e+000	4.375826e-001
3.120999999999767e+000	4.377229e-001
3.121999999999767e+000	4.378631e-001
3.122999999999767e+000	4.380034e-001
3.123999999999767e+000	4.381436e-001
3.124999999999767e+000	4.382839e-001
3.125999999999767e+000	4.384241e-001
3.126999999999767e+000	4.385644e-001
3.127999999999767e+000	4.387046e-001
3.128999999999766e+000	4.388449e-001
3.129999999999766e+000	4.389851e-001
3.130999999999766e+000	4.391254e-001
3.131999999999766e+000	4.392656e-001
3.132999999999766e+000	4.394059e-001
3.133999999999766e+000	4.395461e-001
3.134999999999766e+000	4.396864e-001
3.135999999999766e+000	4.398266e-001
3.136999999999766e+000	4.399669e-001
3.137999999999765e+000	4.401072e-001
3.138999999999765e+000	4.402474e-001
3.139999999999765e+000	4.403877e-001
3.140999999999765e+000	4.405279e-001
3.141999999999765e+000	4.406682e-001
3.142999999999765e+000	4.408084e-001
3.143999999999765e+000	4.409487e-001
3.144999999999765e+000	4.410889e-001
3.145999999999765e+000	4.412292e-001
3.146999999999764e+000	4.413694e-001
3.147999999999764e+000	4.415097e-001
3.148999999999764e+000	4.416499e-001
3.149999999999764e+000	4.417902e-001
3.150999999999764e+000	4.419304e-001
3.151999999999764e+000	4.420707e-001
3.152999999999764e+000	4.422109e-001
3.153999999999764e+000	4.423512e-001
3.154999999999764e+000	4.424914e-001
3.155999999999763e+000	4.426317e-001
3.156999999999763e+000	4.427719e-001
3.157999999999763e+000	4.429122e-001
3.158999999999763e+000	4.430524e-001
3.159999999999763e+000	4.431927e-001
3.160999999999763e+000	4.433329e-001
3.161999999999763e+000	4.434732e-001
3.162999999999763e+000	4.436134e-001
3.163999999999763e+000	4.437537e-001
3.164999999999762e+000	4.438939e-001
3.165999999999762e+000	4.440342e-001
3.166999999999762e+000	4.441744e-001
3.167999999999762e+000	4.443147e-001
3.168999999999762e+000	4.444549e-001
3.169999999999762e+000	4.445952e-001
3.170999999999762e+000	4.447354e-001
3.171999999999762e+000	4.448757e-001
3.172999999999762e+000	4.450159e-001
3.173999999999762e+000	4.451562e-001
3.174999999999761e+000	4.452964e-001
3.175999999999761e+000	4.454367e-001
3.176999999999761e+000	4.455769e-001
3.177999999999761e+000	4.457172e-001
3.178999999999761e+000	4.458574e-001
3.179999999999761e+000	4.459977e-001
3.180999999999761e+000	4.461379e-001
3.181999999999761e+000	4.462782e-001
3.182999999999761e+000	4.464184e-001
3.183999999999760e+000	4.465587e-001
3.184999999999760e+000	4.466989e-001
3.185999999999760e+000	4.468392e-001
3.186999999999760e+000	4.469794e-001
3.187999999999760e+000	4.471197e-001
3.188999999999760e+000	4.472599e-001
3.189999999999760e+000	4.474002e-001
3.190999999999760e+000	4.475405e-001
3.191999999999760e+000	4.476807e-001
3.192999999999759e+000	4.478210e-001
3.193999999999759e+000	4.479612e-001
3.194999999999759e+000	4.481015e-001
3.195999999999759e+000	4.482417e-001
3.196999999999759e+000	4.483820e-001
3.197999999999759e+000	4.485222e-001
3.198999999999759e+000	4.486625e-001
3.199999999999759e+000	4.488027e-001
3.200999999999759e+000	4.489430e-001
3.201999999999758e+000	4.490832e-001
3.202999999999758e+000	4.492235e-001
3.203999999999758e+000	4.493637e-001
3.204999999999758e+000	4.495040e-001
3.205999999999758e+000	4.496442e-001
3.206999999999758e+000	4.497845e-001
3.207999999999758e+000	4.499247e-001
3.208999999999758e+000	4.500650e-001
3.209999999999758e+000	4.502052e-001
3.210999999999757e+000	4.503455e-001
3.211999999999757e+000	4.504857e-001
3.212999999999757e+000	4.506260e-001
3.213999999999757e+000	4.507662e-001
3.214999999999757e+000	4.509065e-001
3.215999999999757e+000	4.510467e-001
3.216999999999757e+000	4.511870e-001
3.217999999999757e+000	4.513272e-001
3.218999999999757e+000	4.514675e-001
3.219999999999756e+000	4.516077e-001
3.220999999999756e+000	4.517480e-001
3.221999999999756e+000	4.518882e-001
3.222999999999756e+000	4.520285e-001
3.223999999999756e+000	4.521687e-001
3.224999999999756e+000	4.523090e-001
3.225999999999756e+000	4.524492e-001
3.226999999999756e+000	4.525895e-001
3.227999999999756e+000	4.527297e-001
3.228999999999755e+000	4.528700e-001
3.229999999999755e+000	4.530102e-001
3.230999999999755e+000	4.531505e-001
3.231999999999755e+000	4.532907e-001
3.232999999999755e+000	4.534310e-001
3.233999999999755e+000	4.535712e-001
3.234999999999755e+000	4.537115e-001
3.235999999999755e+000	4.538517e-001
3.236999999999755e+000	4.539920e-001
3.237999999999754e+000	4.541322e-001
3.238999999999754e+000	4.542725e-001
3.239999999999754e+000	4.544127e-001
3.240999999999754e+000	4.545530e-001
3.241999999999754e+000	4.546932e-001
3.242999999999754e+000	4.548335e-001
3.243999999999754e+000	4.549737e-001
3.244999999999754e+000	4.551140e-001
3.245999999999754e+000	4.552543e-001
3.246999999999753e+000	4.553945e-001
3.247999999999753e+000	4.555348e-001
3.248999999999753e+000	4.556750e-001
3.249999999999753e+000	4.558153e-001
3.250999999999753e+000	4.559555e-001
3.251999999999753e+000	4.560958e-001
3.252999999999753e+000	4.562360e-001
3.253999999999753e+000	4.563763e-001
3.254999999999753e+000	4.565165e-001
3.255999999999752e+000	4.566568e-001
3.256999999999752e+000	4.567970e-001
3.257999999999752e+000	4.569373e-001
3.258999999999752e+000	4.570775e-001
3.259999999999752e+000	4.572178e-001
3.260999999999752e+000	4.573580e-001
3.261999999999752e+000	4.574983e-001
3.262999999999752e+000	4.576385e-001
3.263999999999752e+000	4.577788e-001
3.264999999999751e+000	4.579190e-001
3.265999999999751e+000	4.580593e-001
3.266999999999751e+000	4.581995e-001
3.267999999999751e+000	4.583398e-001
3.268999999999751e+000	4.584800e-001
3.269999999999751e+000	4.586203e-001
3.270999999999751e+000	4.587605e-001
3.271999999999751e+000	4.589008e-001
3.272999999999751e+000	4.590410e-001
3.273999999999750e+000	4.591813e-001
3.274999999999750e+000	4.593215e-001
3.275999999999750e+000	4.594618e-001
3.276999999999750e+000	4.596020e-001
3.277999999999750e+000	4.597423e-001
3.278999999999750e+000	4.598825e-001
3.279999999999750e+000	4.600228e-001
3.280999999999750e+000	4.601630e-001
3.281999999999750e+000	4.603033e-001
3.282999999999750e+000	4.604435e-001
3.283999999999749e+000	4.605838e-001
3.284999999999749e+000	4.607240e-001
3.285999999999749e+000	4.608643e-001
3.286999999999749e+000	4.610045e-001
3.287999999999749e+000	4.611448e-001
3.288999999999749e+000	4.612850e-001
3.289999999999749e+000	4.614253e-001
3.290999999999749e+000	4.615655e-001
3.291999999999749e+000	4.617058e-001
3.292999999999748e+000	4.618460e-001
3.293999999999748e+000	4.619863e-001
3.294999999999748e+000	4.621265e-001
3.295999999999748e+000	4.622668e-001
3.296999999999748e+000	4.624070e-001
3.297999999999748e+000	4.625473e-001
3.298999999999748e+000	4.626876e-001
3.299999999999748e+000	4.628278e-001
3.300999999999748e+000	4.629681e-001
3.301999999999747e+000	4.631083e-001
3.302999999999747e+000	4.632486e-001
3.303999999999747e+000	4.633888e-001
3.304999999999747e+000	4.635291e-001
3.305999999999747e+000	4.636693e-001
3.306999999999747e+000	4.638095e-001
3.307999999999747e+000	4.639498e-001
3.308999999999747e+000	4.640900e-001
3.309999999999747e+000	4.642303e-001
3.310999999999746e+000	4.643705e-001
3.311999999999746e+000	4.645108e-001
3.312999999999746e+000	4.646510e-001
3.313999999999746e+000	4.647913e-001
3.314999999999746e+000	4.649315e-001
3.315999999999746e+000	4.650718e-001
3.316999999999746e+000	4.652120e-001
3.317999999999746e+000	4.653523e-001
3.318999999999746e+000	4.654925e-001
3.319999999999745e+000	4.656328e-001
3.320999999999745e+000	4.657730e-001
3.321999999999745e+000	4.659133e-001
3.322999999999745e+000	4.660535e-001
3.323999999999745e+000	4.661938e-001
3.324999999999745e+000	4.663341e-001
3.325999999999745e+000	4.664743e-001
3.326999999999745e+000	4.666146e-001
3.327999999999745e+000	4.667548e-001
3.328999999999744e+000	4.668951e-001
3.329999999999744e+000	4.670353e-001
3.330999999999744e+000	4.671756e-001
3.331999999999744e+000	4.673158e-001
3.332999999999744e+000	4.674561e-001
3.333999999999744e+000	4.675963e-001
3.334999999999744e+000	4.677366e-001
3.335999999999744e+000	4.678768e-001
3.336999999999744e+000	4.680171e-001
3.337999999999743e+000	4.681573e-001
3.338999999999743e+000	4.682976e-001
3.339999999999743e+000	4.684378e-001
3.340999999999743e+000	4.685781e-001
3.341999999999743e+000	4.687183e-001
3.342999999999743e+000	4.688586e-001
3.343999999999743e+000	4.689988e-001
3.344999999999743e+000	4.691391e-001
3.345999999999743e+000	4.692793e-001
3.346999999999742e+000	4.694196e-001
3.347999999999742e+000	4.695598e-001
3.348999999999742e+000	4.697001e-001
3.349999999999742e+000	4.698403e-001
3.350999999999742e+000	4.699806e-001
3.351999999999742e+000	4.701208e-001
3.352999999999742e+000	4.702611e-001
